"ID","Forest","NonForest"
82136,79.56,1.44
82137,71.37,9.63
82138,75.33,5.67
82139,80.73,0.27000000000001
82140,80.19,0.810000000000002
82141,41.04,39.96
82142,45.18,35.82
82143,80.1,0.900000000000006
82144,80.64,0.359999999999999
82145,71.73,9.27
82146,74.7,6.30000000000001
82147,80.1,0.900000000000006
82148,80.37,0.629999999999995
82149,72.36,8.64
82150,53.1,27.9
82151,74.7,6.30000000000001
82152,69.12,11.88
82153,71.1,9.90000000000001
82154,73.35,7.65000000000001
82155,71.01,9.99000000000001
82156,52.74,28.26
82157,38.61,42.39
82158,28.08,52.92
82159,44.19,36.81
82160,28.44,52.56
82161,74.52,6.48
82162,47.07,33.93
82163,2.34,78.66
82164,26.37,54.63
82165,48.51,32.49
82166,67.68,13.32
82167,23.94,57.06
82168,36.63,44.37
82169,29.61,51.39
82170,0,81
82171,0,81
82172,0,81
82173,0,81
82174,0,81
82175,0,81
82176,7.56,73.44
82177,39.24,41.76
82178,38.07,42.93
82179,22.05,58.95
82180,52.74,28.26
82181,30.87,50.13
82182,8.73,72.27
82183,33.84,47.16
82184,62.46,18.54
82185,41.31,39.69
82186,53.73,27.27
82187,72.18,8.81999999999999
82188,62.19,18.81
82189,17.1,63.9
82190,0,81
82271,8.64,72.36
82272,6.48,74.52
82273,0,81
82274,30.6,50.4
82275,33.84,47.16
82276,48.69,32.31
82277,37.44,43.56
82278,22.86,58.14
82279,28.17,52.83
82280,0,81
82281,20.34,60.66
82282,24.93,56.07
82283,30.69,50.31
82284,21.87,59.13
82285,0,81
82286,25.92,55.08
82287,49.77,31.23
82288,42.21,38.79
82289,29.97,51.03
82290,48.06,32.94
82291,47.61,33.39
82292,33.57,47.43
82293,27.27,53.73
82294,45.72,35.28
82295,46.53,34.47
82296,41.76,39.24
82297,34.83,46.17
82298,0,81
82299,6.48,74.52
82300,26.01,54.99
82301,56.7,24.3
82302,67.59,13.41
82303,33.75,47.25
82304,30.6,50.4
82305,55.62,25.38
82306,50.76,30.24
82307,21.24,59.76
82308,46.98,34.02
82309,17.91,63.09
82310,23.04,57.96
82311,34.47,46.53
82312,50.85,30.15
82313,43.65,37.35
82314,50.4,30.6
82315,17.73,63.27
82316,8.82,72.18
82317,41.67,39.33
82318,55.26,25.74
82319,64.44,16.56
82320,38.52,42.48
82321,28.98,52.02
82322,38.52,42.48
82323,22.68,58.32
82324,8.1,72.9
82325,28.8,52.2
82326,46.8,34.2
82327,0,81
82328,0,81
82329,0,81
82330,8.73,72.27
82331,8.91,72.09
82332,40.05,40.95
82333,43.47,37.53
82334,57.06,23.94
82335,16.11,64.89
82336,8.1,72.9
82337,13.23,67.77
82338,40.59,40.41
82339,10.53,70.47
82340,0,81
82341,0,81
82342,12.87,68.13
82343,26.19,54.81
82344,33.93,47.07
82345,51.75,29.25
82346,56.25,24.75
82347,55.98,25.02
82348,35.1,45.9
82349,55.53,25.47
82350,38.07,42.93
82351,13.95,67.05
82352,40.95,40.05
82353,35.55,45.45
82354,63.27,17.73
82355,23.22,57.78
82356,33.03,47.97
82357,21.33,59.67
82358,34.92,46.08
82359,37.8,43.2
82360,44.01,36.99
82361,33.03,47.97
82362,0,81
82363,0,81
82364,9,72
82365,23.13,57.87
82366,40.14,40.86
82367,34.2,46.8
82368,27.09,53.91
82369,18.99,62.01
82370,10.8,70.2
82371,11.7,69.3
82372,6.75,74.25
82373,36.54,44.46
82374,13.32,67.68
82375,0,81
82376,24.39,56.61
82377,37.8,43.2
82378,29.25,51.75
82379,34.02,46.98
82380,50.67,30.33
82381,15.48,65.52
82382,31.32,49.68
82383,31.77,49.23
82384,18.9,62.1
82385,50.31,30.69
82386,69.93,11.07
82387,34.11,46.89
82388,43.74,37.26
82389,41.13,39.87
82390,49.95,31.05
82391,61.92,19.08
82392,67.77,13.23
82393,55.71,25.29
82394,66.33,14.67
82395,57.33,23.67
82396,29.43,51.57
82397,49.95,31.05
82398,24.39,56.61
82399,37.44,43.56
82400,18.63,62.37
82401,50.4,30.6
82402,25.92,55.08
82403,53.1,27.9
82404,27,54
82405,9.45,71.55
82406,44.28,36.72
82407,21.33,59.67
82408,53.82,27.18
82409,17.73,63.27
82410,31.77,49.23
82411,52.83,28.17
82412,40.14,40.86
82413,26.82,54.18
82414,0,81
82415,26.73,54.27
82416,46.89,34.11
82417,15.57,65.43
82418,24.21,56.79
82419,72.54,8.46000000000001
82420,54.54,26.46
82421,6.75,74.25
82422,4.32,76.68
82423,28.17,52.83
82424,25.83,55.17
82425,33.93,47.07
82426,19.71,61.29
82427,34.92,46.08
82428,52.11,28.89
82429,37.89,43.11
82430,51.03,29.97
82431,41.13,39.87
82432,66.51,14.49
82433,39.78,41.22
82434,50.49,30.51
82435,49.41,31.59
82436,16.56,64.44
82437,31.23,49.77
82438,59.58,21.42
82439,40.05,40.95
82440,51.48,29.52
82441,48.6,32.4
82442,58.14,22.86
82443,45.54,35.46
82444,26.37,54.63
82445,21.6,59.4
82446,35.91,45.09
82447,61.2,19.8
82448,51.03,29.97
82449,69.66,11.34
82450,64.44,16.56
82451,60.39,20.61
82452,66.78,14.22
82453,75.06,5.94
82454,77.67,3.33
82455,77.04,3.96000000000001
82456,28.08,52.92
82457,74.07,6.93000000000001
82458,78.21,2.79000000000001
82459,66.42,14.58
82460,24.93,56.07
82461,36.81,44.19
82462,46.62,34.38
82463,51.12,29.88
82464,22.86,58.14
82465,13.41,67.59
82466,42.93,38.07
82467,41.49,39.51
82468,21.6,59.4
82469,26.19,54.81
82470,0,81
82471,17.73,63.27
82472,54,27
82473,47.88,33.12
82474,33.84,47.16
82475,54.09,26.91
82476,62.55,18.45
82477,57.24,23.76
82478,38.43,42.57
82479,49.32,31.68
82480,44.64,36.36
82481,78.21,2.79000000000001
82482,69.12,11.88
82483,42.84,38.16
82484,37.17,43.83
82485,48.06,32.94
82486,70.02,10.98
82487,26.91,54.09
82488,27,54
82489,43.29,37.71
82490,78.12,2.88
82491,19.62,61.38
82492,17.46,63.54
82493,48.24,32.76
82494,46.89,34.11
82495,21.6,59.4
82496,54,27
82497,24.66,56.34
82498,28.53,52.47
82499,29.25,51.75
82500,2.43,78.57
82501,3.33,77.67
82502,8.01,72.99
82503,29.52,51.48
82504,59.49,21.51
82505,6.93,74.07
82506,6.3,74.7
82507,0,81
82508,31.41,49.59
82509,35.01,45.99
82510,29.79,51.21
82511,18.63,62.37
82512,26.01,54.99
82513,25.02,55.98
82514,46.17,34.83
82515,42.93,38.07
82516,36.45,44.55
82517,21.78,59.22
82518,21.96,59.04
82519,57.33,23.67
82520,35.46,45.54
82521,45.54,35.46
82522,0,81
82523,0,81
82524,25.56,55.44
82525,13.68,67.32
82526,8.55,72.45
82527,39.42,41.58
82528,36.18,44.82
82529,9,72
82530,29.7,51.3
82531,47.43,33.57
82532,43.65,37.35
82533,30.33,50.67
82534,38.97,42.03
82535,0,81
82536,0,81
82537,0,81
82538,11.25,69.75
82539,22.77,58.23
82540,35.37,45.63
82541,53.19,27.81
82542,4.23,76.77
82543,0,81
82544,0,81
82545,0,81
82546,18.63,62.37
82547,36.09,44.91
82548,53.46,27.54
82549,47.07,33.93
82550,69.84,11.16
82551,29.97,51.03
82552,49.14,31.86
82553,48.33,32.67
82554,31.77,49.23
82555,46.44,34.56
82556,56.25,24.75
82557,21.6,59.4
82558,36.27,44.73
82559,49.68,31.32
82560,45.9,35.1
82561,51.48,29.52
82562,39.87,41.13
82563,24.21,56.79
82564,4.23,76.77
82565,0,81
82566,36.81,44.19
82567,62.64,18.36
82568,64.44,16.56
82569,27.27,53.73
82570,55.71,25.29
82571,29.61,51.39
82572,57.15,23.85
82573,12.24,68.76
82574,21.78,59.22
82575,0,81
82576,36.54,44.46
82577,49.68,31.32
82578,77.22,3.78
82579,25.11,55.89
82580,0,81
82581,24.12,56.88
82582,62.64,18.36
82583,25.92,55.08
82584,42.66,38.34
82585,74.34,6.66
82586,75.69,5.31
82587,63.72,17.28
82588,69.3,11.7
82589,75.6,5.40000000000001
82590,68.67,12.33
82591,48.6,32.4
82592,47.07,33.93
82593,46.26,34.74
82594,56.34,24.66
82595,72.27,8.72999999999999
82596,56.61,24.39
82597,58.5,22.5
82598,73.26,7.73999999999999
82599,60.66,20.34
82600,71.64,9.36
82601,52.11,28.89
82602,0,81
82603,49.68,31.32
82604,57.33,23.67
82605,46.71,34.29
82606,46.89,34.11
82607,39.33,41.67
82608,38.16,42.84
82609,43.38,37.62
82610,32.13,48.87
82611,61.29,19.71
82612,49.59,31.41
82613,26.55,54.45
82614,14.94,66.06
82615,20.88,60.12
82616,73.08,7.91999999999999
82617,58.59,22.41
82618,57.51,23.49
82619,41.4,39.6
82620,51.12,29.88
82621,56.07,24.93
82622,52.83,28.17
82623,47.88,33.12
82624,31.32,49.68
82625,59.58,21.42
82626,60.84,20.16
82627,48.87,32.13
82628,59.4,21.6
82629,73.8,7.2
82630,71.1,9.89999999999999
82631,75.15,5.84999999999999
82632,73.35,7.65000000000001
82633,76.95,4.05000000000001
82634,42.57,38.43
82635,53.01,27.99
82636,79.83,1.17
82637,78.93,2.07000000000002
82638,78.03,2.97
82639,79.65,1.35000000000001
82640,79.92,1.08
82641,69.84,11.16
82642,60.21,20.79
82643,43.83,37.17
82644,35.82,45.18
82645,55.17,25.83
82646,40.5,40.5
82647,32.67,48.33
82648,53.82,27.18
82649,74.97,6.03
82650,55.71,25.29
82651,76.77,4.23
82652,35.91,45.09
82653,50.13,30.87
82654,72.18,8.82000000000001
82655,71.1,9.90000000000001
82656,33.84,47.16
82657,47.43,33.57
82658,29.79,51.21
82659,47.07,33.93
82660,17.82,63.18
82661,28.71,52.29
82662,53.1,27.9
82663,47.79,33.21
82664,12.96,68.04
82665,29.7,51.3
82666,14.4,66.6
82667,9.27,71.73
82668,19.62,61.38
82669,52.02,28.98
82670,77.85,3.15000000000001
82671,71.46,9.53999999999999
82672,50.31,30.69
82673,60.48,20.52
82674,80.46,0.540000000000006
82675,80.64,0.359999999999999
82676,70.92,10.08
82677,67.59,13.41
82678,68.31,12.69
82679,53.82,27.18
82680,35.82,45.18
82681,34.92,46.08
82682,29.43,51.57
82683,16.74,64.26
82684,49.14,31.86
82685,0,81
82686,6.21,74.79
82687,18.54,62.46
82688,14.13,66.87
82689,0,81
82690,16.29,64.71
82691,37.44,43.56
82692,49.59,31.41
82693,59.13,21.87
82694,29.52,51.48
82695,73.8,7.2
82696,69.03,11.97
82697,9,72
82698,12.42,68.58
82699,52.11,28.89
82700,44.37,36.63
82701,42.3,38.7
82702,28.17,52.83
82703,59.31,21.69
82704,79.38,1.62
82705,25.65,55.35
82706,0,81
82707,39.6,41.4
82708,68.58,12.42
82709,55.8,25.2
82710,69.3,11.7
82711,52.11,28.89
82712,46.8,34.2
82713,47.79,33.21
82714,59.94,21.06
82715,64.26,16.74
82716,49.23,31.77
82717,63.18,17.82
82718,43.74,37.26
82719,56.88,24.12
82720,76.59,4.41
82721,77.58,3.42
82722,80.82,0.180000000000007
82723,71.55,9.45
82724,79.2,1.80000000000001
82725,74.07,6.92999999999999
82726,80.1,0.900000000000006
82727,63,18
82728,80.55,0.449999999999989
82729,70.83,10.17
82730,79.65,1.34999999999999
82731,36.99,44.01
82732,47.52,33.48
82733,59.49,21.51
82734,49.68,31.32
82735,48.78,32.22
82736,64.62,16.38
82737,77.13,3.87
82738,68.85,12.15
82739,67.77,13.23
82740,48.96,32.04
82741,50.4,30.6
82742,74.7,6.3
82743,70.38,10.62
82744,63.36,17.64
82745,80.91,0.0900000000000034
82746,66.06,14.94
82747,77.76,3.23999999999999
82748,79.2,1.80000000000001
82749,78.12,2.88
82750,79.29,1.71000000000001
82751,64.8,16.2
82752,68.49,12.51
82753,76.05,4.95
82754,80.73,0.27000000000001
82755,80.37,0.629999999999995
82756,80.19,0.809999999999988
82757,79.92,1.08
82758,80.55,0.449999999999989
82759,71.64,9.36
82760,75.51,5.49000000000001
82761,62.1,18.9
82762,30.6,50.4
82763,50.85,30.15
82764,69.84,11.16
82765,57.06,23.94
82766,66.6,14.4
82767,80.55,0.450000000000003
82768,80.82,0.180000000000007
82769,52.47,28.53
82770,64.17,16.83
82771,76.41,4.59
82772,64.62,16.38
82773,68.31,12.69
82774,79.83,1.17
82775,79.74,1.25999999999999
82776,59.94,21.06
82777,68.94,12.06
82778,53.37,27.63
82779,64.71,16.29
82780,75.06,5.94000000000001
82781,77.31,3.69
82782,65.34,15.66
82783,16.56,64.44
82784,8.73,72.27
82785,0,81
82786,34.38,46.62
82787,17.01,63.99
82788,22.77,58.23
82789,35.19,45.81
82790,42.39,38.61
82791,32.67,48.33
82792,15.57,65.43
82793,0,81
82794,0,81
82795,0,81
82796,0,81
82797,16.92,64.08
82798,2.16,78.84
82799,14.94,66.06
82800,59.58,21.42
82801,72.18,8.82000000000001
82802,79.47,1.53
82803,80.73,0.269999999999996
82804,44.19,36.81
82805,12.33,68.67
82806,79.47,1.53
82807,68.22,12.78
82808,52.38,28.62
82809,50.31,30.69
82810,47.34,33.66
82811,78.84,2.16
82812,34.11,46.89
82813,0,81
82814,0,81
82893,9,72
82894,21.24,59.76
82895,18.81,62.19
82896,0,81
82897,0,81
82898,46.8,34.2
82899,24.93,56.07
82900,29.07,51.93
82901,30.6,50.4
82902,47.25,33.75
82903,52.74,28.26
82904,4.59,76.41
82905,25.02,55.98
82906,43.29,37.71
82907,38.79,42.21
82908,40.41,40.59
82909,54.9,26.1
82910,57.06,23.94
82911,49.68,31.32
82912,30.78,50.22
82913,27.18,53.82
82914,53.64,27.36
82915,38.34,42.66
82916,43.02,37.98
82917,32.67,48.33
82918,40.68,40.32
82919,5.4,75.6
82920,29.88,51.12
82921,48.24,32.76
82922,9,72
82923,0,81
82924,31.77,49.23
82925,64.62,16.38
82926,35.64,45.36
82927,30.96,50.04
82928,56.79,24.21
82929,40.05,40.95
82930,24.93,56.07
82931,48.69,32.31
82932,35.37,45.63
82933,22.5,58.5
82934,25.47,55.53
82935,43.02,37.98
82936,27.27,53.73
82937,46.98,34.02
82938,43.11,37.89
82939,30.51,50.49
82940,49.95,31.05
82941,44.1,36.9
82942,31.68,49.32
82943,31.68,49.32
82944,54.72,26.28
82945,36,45
82946,12.78,68.22
82947,5.4,75.6
82948,14.31,66.69
82949,22.59,58.41
82950,0,81
82951,0,81
82952,13.86,67.14
82953,20.52,60.48
82954,46.17,34.83
82955,35.73,45.27
82956,56.97,24.03
82957,18,63
82958,0,81
82959,8.82,72.18
82960,8.64,72.36
82961,41.04,39.96
82962,24.57,56.43
82963,0,81
82964,0,81
82965,3.06,77.94
82966,36.18,44.82
82967,15.12,65.88
82968,64.26,16.74
82969,45.63,35.37
82970,49.68,31.32
82971,39.33,41.67
82972,51.48,29.52
82973,36.99,44.01
82974,35.73,45.27
82975,46.44,34.56
82976,47.43,33.57
82977,39.33,41.67
82978,50.04,30.96
82979,56.97,24.03
82980,45.54,35.46
82981,33.84,47.16
82982,13.59,67.41
82983,0,81
82984,0,81
82985,0,81
82986,0,81
82987,0,81
82988,19.08,61.92
82989,34.11,46.89
82990,17.82,63.18
82991,0,81
82992,0,81
82993,0,81
82994,14.58,66.42
82995,25.11,55.89
82996,40.14,40.86
82997,6.12,74.88
82998,0,81
82999,24.12,56.88
83000,62.46,18.54
83001,18,63
83002,30.15,50.85
83003,49.68,31.32
83004,39.51,41.49
83005,37.98,43.02
83006,54.45,26.55
83007,26.01,54.99
83008,42.75,38.25
83009,63.36,17.64
83010,62.64,18.36
83011,22.5,58.5
83012,34.38,46.62
83013,48.15,32.85
83014,57.24,23.76
83015,67.32,13.68
83016,57.6,23.4
83017,4.23,76.77
83018,53.28,27.72
83019,50.04,30.96
83020,28.08,52.92
83021,46.8,34.2
83022,48.24,32.76
83023,43.56,37.44
83024,49.59,31.41
83025,56.61,24.39
83026,43.83,37.17
83027,42.48,38.52
83028,15.03,65.97
83029,39.6,41.4
83030,8.19,72.81
83031,42.48,38.52
83032,24.75,56.25
83033,26.55,54.45
83034,31.05,49.95
83035,35.82,45.18
83036,0,81
83037,28.26,52.74
83038,25.38,55.62
83039,4.14,76.86
83040,26.01,54.99
83041,33.21,47.79
83042,54.27,26.73
83043,73.71,7.29000000000001
83044,16.65,64.35
83045,35.37,45.63
83046,59.58,21.42
83047,49.59,31.41
83048,32.49,48.51
83049,32.58,48.42
83050,35.82,45.18
83051,59.58,21.42
83052,47.43,33.57
83053,30.87,50.13
83054,34.38,46.62
83055,36.81,44.19
83056,67.68,13.32
83057,60.75,20.25
83058,66.33,14.67
83059,15.3,65.7
83060,60.12,20.88
83061,50.67,30.33
83062,57.06,23.94
83063,38.88,42.12
83064,57.15,23.85
83065,41.58,39.42
83066,68.85,12.15
83067,39.51,41.49
83068,50.58,30.42
83069,50.58,30.42
83070,45.54,35.46
83071,77.04,3.96000000000001
83072,74.79,6.21000000000001
83073,77.58,3.41999999999999
83074,77.85,3.14999999999999
83075,75.96,5.04000000000001
83076,50.13,30.87
83077,63.36,17.64
83078,72.81,8.19000000000001
83079,47.79,33.21
83080,70.38,10.62
83081,57.24,23.76
83082,62.46,18.54
83083,47.61,33.39
83084,9,72
83085,15.84,65.16
83086,49.77,31.23
83087,38.7,42.3
83088,27.36,53.64
83089,0,81
83090,16.56,64.44
83091,60.75,20.25
83092,54.72,26.28
83093,17.91,63.09
83094,26.91,54.09
83095,37.62,43.38
83096,36.81,44.19
83097,35.46,45.54
83098,29.97,51.03
83099,24.75,56.25
83100,38.34,42.66
83101,58.32,22.68
83102,74.61,6.39000000000001
83103,57.87,23.13
83104,57.15,23.85
83105,64.98,16.02
83106,62.19,18.81
83107,70.11,10.89
83108,75.24,5.75999999999999
83109,58.05,22.95
83110,56.79,24.21
83111,32.13,48.87
83112,33.66,47.34
83113,59.22,21.78
83114,66.6,14.4
83115,3.33,77.67
83116,14.76,66.24
83117,26.1,54.9
83118,22.95,58.05
83119,29.7,51.3
83120,14.13,66.87
83121,9.99,71.01
83122,48.15,32.85
83123,28.44,52.56
83124,51.21,29.79
83125,60.57,20.43
83126,54.9,26.1
83127,32.13,48.87
83128,16.38,64.62
83129,8.73,72.27
83130,40.14,40.86
83131,21.06,59.94
83132,16.29,64.71
83133,36.63,44.37
83134,23.94,57.06
83135,38.25,42.75
83136,5.04,75.96
83137,26.73,54.27
83138,51.75,29.25
83139,58.86,22.14
83140,55.53,25.47
83141,40.95,40.05
83142,52.56,28.44
83143,60.12,20.88
83144,47.43,33.57
83145,32.04,48.96
83146,18,63
83147,29.7,51.3
83148,29.52,51.48
83149,69.3,11.7
83150,25.38,55.62
83151,27.99,53.01
83152,42.3,38.7
83153,45.27,35.73
83154,44.82,36.18
83155,38.52,42.48
83156,45.45,35.55
83157,52.65,28.35
83158,21.78,59.22
83159,1.98,79.02
83160,0,81
83161,43.02,37.98
83162,29.97,51.03
83163,43.02,37.98
83164,47.16,33.84
83165,52.74,28.26
83166,37.26,43.74
83167,18.81,62.19
83168,0,81
83169,0,81
83170,36.09,44.91
83171,44.37,36.63
83172,38.16,42.84
83173,56.25,24.75
83174,41.13,39.87
83175,37.26,43.74
83176,37.17,43.83
83177,37.62,43.38
83178,35.28,45.72
83179,25.47,55.53
83180,31.14,49.86
83181,32.49,48.51
83182,28.8,52.2
83183,36.54,44.46
83184,27.54,53.46
83185,14.67,66.33
83186,15.66,65.34
83187,45.09,35.91
83188,49.59,31.41
83189,20.43,60.57
83190,31.68,49.32
83191,44.55,36.45
83192,60.12,20.88
83193,59.85,21.15
83194,47.52,33.48
83195,35.01,45.99
83196,0,81
83197,3.69,77.31
83198,12.96,68.04
83199,41.94,39.06
83200,42.21,38.79
83201,37.89,43.11
83202,17.91,63.09
83203,29.34,51.66
83204,8.55,72.45
83205,38.79,42.21
83206,31.68,49.32
83207,41.31,39.69
83208,54.54,26.46
83209,76.41,4.59
83210,49.68,31.32
83211,40.5,40.5
83212,46.89,34.11
83213,50.4,30.6
83214,39.42,41.58
83215,35.01,45.99
83216,58.86,22.14
83217,30.06,50.94
83218,69.66,11.34
83219,78.48,2.52000000000001
83220,78.21,2.78999999999999
83221,76.59,4.41000000000001
83222,73.89,7.11
83223,68.04,12.96
83224,42.93,38.07
83225,25.47,55.53
83226,44.46,36.54
83227,28.98,52.02
83228,24.48,56.52
83229,43.92,37.08
83230,52.56,28.44
83231,43.83,37.17
83232,40.41,40.59
83233,67.95,13.05
83234,62.1,18.9
83235,27.45,53.55
83236,39.87,41.13
83237,30.87,50.13
83238,54.45,26.55
83239,55.71,25.29
83240,54.27,26.73
83241,66.15,14.85
83242,67.23,13.77
83243,43.92,37.08
83244,67.68,13.32
83245,57.51,23.49
83246,57.78,23.22
83247,52.11,28.89
83248,66.06,14.94
83249,30.87,50.13
83250,64.08,16.92
83251,48.51,32.49
83252,71.46,9.53999999999999
83253,72.18,8.82000000000001
83254,77.22,3.78
83255,76.68,4.32000000000001
83256,78.03,2.97
83257,77.94,3.06000000000002
83258,40.32,40.68
83259,80.01,0.989999999999995
83260,79.38,1.62
83261,80.73,0.27000000000001
83262,79.47,1.53
83263,76.95,4.05
83264,78.84,2.16000000000001
83265,65.97,15.03
83266,61.47,19.53
83267,22.68,58.32
83268,28.26,52.74
83269,57.24,23.76
83270,61.83,19.17
83271,73.08,7.92
83272,60.3,20.7
83273,66.42,14.58
83274,53.91,27.09
83275,21.42,59.58
83276,35.19,45.81
83277,52.29,28.71
83278,78.48,2.52
83279,77.58,3.42
83280,66.06,14.94
83281,52.83,28.17
83282,52.56,28.44
83283,3.96,77.04
83284,64.26,16.74
83285,73.26,7.74000000000001
83286,15.39,65.61
83287,0,81
83288,0,81
83289,31.5,49.5
83290,40.86,40.14
83291,17.64,63.36
83292,70.29,10.71
83293,78.75,2.25
83294,80.91,0.0900000000000034
83295,71.73,9.27
83296,66.69,14.31
83297,62.91,18.09
83298,79.56,1.44
83299,79.92,1.08
83300,72.18,8.81999999999999
83301,47.88,33.12
83302,80.82,0.180000000000007
83303,59.58,21.42
83304,15.03,65.97
83305,30.87,50.13
83306,27.54,53.46
83307,13.95,67.05
83308,0,81
83309,0,81
83310,0,81
83311,21.78,59.22
83312,57.78,23.22
83313,52.56,28.44
83314,75.33,5.67
83315,45.63,35.37
83316,65.79,15.21
83317,38.61,42.39
83318,28.35,52.65
83319,54.18,26.82
83320,0,81
83321,13.5,67.5
83322,29.43,51.57
83323,60.75,20.25
83324,48.6,32.4
83325,29.43,51.57
83326,40.59,40.41
83327,66.96,14.04
83328,34.92,46.08
83329,8.73,72.27
83330,0,81
83331,55.89,25.11
83332,67.05,13.95
83333,42.84,38.16
83334,53.37,27.63
83335,46.35,34.65
83336,52.74,28.26
83337,47.61,33.39
83338,79.74,1.25999999999999
83339,67.5,13.5
83340,66.96,14.04
83341,72.18,8.81999999999999
83342,71.19,9.81
83343,79.83,1.17
83344,80.37,0.63000000000001
83345,80.64,0.360000000000014
83346,75.87,5.12999999999998
83347,71.73,9.27
83348,80.82,0.180000000000007
83349,71.73,9.27000000000001
83350,79.29,1.71000000000001
83351,80.64,0.359999999999999
83352,79.83,1.17
83353,80.01,0.989999999999995
83354,60.75,20.25
83355,32.13,48.87
83356,71.1,9.90000000000001
83357,66.96,14.04
83358,58.14,22.86
83359,71.37,9.63
83360,71.46,9.53999999999999
83361,80.46,0.539999999999992
83362,60.84,20.16
83363,61.11,19.89
83364,68.58,12.42
83365,60.57,20.43
83366,51.39,29.61
83367,43.56,37.44
83368,70.92,10.08
83369,80.28,0.719999999999999
83370,78.93,2.06999999999998
83371,78.21,2.78999999999999
83372,78.03,2.97
83373,79.02,1.98000000000002
83374,73.26,7.74000000000001
83375,69.21,11.79
83376,80.37,0.629999999999995
83377,79.83,1.17
83378,79.74,1.25999999999999
83379,80.46,0.540000000000006
83380,80.55,0.449999999999989
83381,75.96,5.03999999999999
83382,80.46,0.539999999999992
83383,68.76,12.24
83384,69.03,11.97
83385,64.17,16.83
83386,79.56,1.44
83387,79.47,1.53
83388,77.31,3.69
83389,61.29,19.71
83390,75.51,5.49000000000001
83391,70.2,10.8
83392,26.64,54.36
83393,69.57,11.43
83394,79.2,1.8
83395,79.11,1.88999999999999
83396,77.85,3.15000000000001
83397,80.46,0.539999999999992
83398,70.83,10.17
83399,55.44,25.56
83400,51.93,29.07
83401,59.76,21.24
83402,52.74,28.26
83403,77.49,3.51000000000001
83404,69.21,11.79
83405,78.57,2.43000000000001
83406,43.2,37.8
83407,42.75,38.25
83408,11.16,69.84
83409,43.83,37.17
83410,3.42,77.58
83411,0,81
83412,17.37,63.63
83413,2.25,78.75
83414,0,81
83415,0,81
83416,0,81
83417,0,81
83418,0,81
83419,0,81
83420,37.53,43.47
83421,35.73,45.27
83422,48.51,32.49
83423,62.37,18.63
83424,80.1,0.900000000000006
83425,80.28,0.719999999999999
83426,79.29,1.70999999999999
83427,52.47,28.53
83428,8.55,72.45
83429,79.92,1.08000000000001
83430,80.37,0.629999999999995
83431,80.01,0.990000000000009
83432,77.13,3.87
83433,52.92,28.08
83434,25.02,55.98
83435,8.46,72.54
83436,0,81
83437,0,81
83440,8.82,72.18
83441,15.66,65.34
83442,17.64,63.36
83515,18,63
83516,34.11,46.89
83517,0,81
83518,0,81
83519,0,81
83520,0,81
83521,16.11,64.89
83522,44.64,36.36
83523,18.18,62.82
83524,45.45,35.55
83525,24.57,56.43
83526,35.91,45.09
83527,25.74,55.26
83528,22.77,58.23
83529,56.43,24.57
83530,34.74,46.26
83531,42.84,38.16
83532,51.57,29.43
83533,43.92,37.08
83534,31.68,49.32
83535,33.57,47.43
83536,30.15,50.85
83537,66.96,14.04
83538,42.39,38.61
83539,44.37,36.63
83540,25.11,55.89
83541,26.91,54.09
83542,8.01,72.99
83543,38.88,42.12
83544,38.34,42.66
83545,48.06,32.94
83546,16.92,64.08
83547,45.99,35.01
83548,75.78,5.22
83549,49.86,31.14
83550,40.5,40.5
83551,42.66,38.34
83552,26.46,54.54
83553,55.71,25.29
83554,61.92,19.08
83555,25.02,55.98
83556,37.8,43.2
83557,52.74,28.26
83558,34.56,46.44
83559,41.76,39.24
83560,21.69,59.31
83561,13.77,67.23
83562,23.04,57.96
83563,49.5,31.5
83564,39.69,41.31
83565,55.62,25.38
83566,45.81,35.19
83567,31.14,49.86
83568,22.95,58.05
83569,39.6,41.4
83570,19.35,61.65
83571,15.3,65.7
83572,7.29,73.71
83573,0,81
83574,0,81
83575,13.23,67.77
83576,20.7,60.3
83577,7.92,73.08
83578,33.57,47.43
83579,2.16,78.84
83580,36.99,44.01
83581,8.82,72.18
83582,37.08,43.92
83583,0,81
83584,27.54,53.46
83585,33.03,47.97
83586,0,81
83587,0,81
83588,0,81
83589,13.23,67.77
83590,62.37,18.63
83591,63.54,17.46
83592,54.09,26.91
83593,51.3,29.7
83594,30.15,50.85
83595,21.24,59.76
83596,16.2,64.8
83597,37.53,43.47
83598,28.08,52.92
83599,28.89,52.11
83600,20.34,60.66
83601,54.63,26.37
83602,23.4,57.6
83603,9,72
83604,0,81
83605,2.7,78.3
83606,0,81
83607,0,81
83608,0,81
83609,0,81
83610,6.75,74.25
83611,16.47,64.53
83612,13.59,67.41
83613,0,81
83614,0,81
83615,0,81
83616,0,81
83617,0,81
83618,34.65,46.35
83619,51.39,29.61
83620,39.6,41.4
83621,0,81
83622,62.28,18.72
83623,77.4,3.59999999999999
83624,52.56,28.44
83625,0,81
83626,32.67,48.33
83627,41.85,39.15
83628,52.56,28.44
83629,49.41,31.59
83630,60.66,20.34
83631,66.78,14.22
83632,48.42,32.58
83633,36.27,44.73
83634,22.14,58.86
83635,40.77,40.23
83636,16.38,64.62
83637,61.02,19.98
83638,54.99,26.01
83639,46.44,34.56
83640,22.68,58.32
83641,17.1,63.9
