"ID","Forest","NonForest"
83635,17.55,63.45
83636,7.38,73.62
83637,61.02,19.98
83638,47.25,33.75
83639,42.12,38.88
83640,8.91,72.09
83641,7.74,73.26
83642,16.92,64.08
83643,28.53,52.47
83644,38.16,42.84
83645,26.82,54.18
83646,59.58,21.42
83647,35.01,45.99
83648,20.79,60.21
83649,11.07,69.93
83650,9.36,71.64
83651,15.66,65.34
83652,8.91,72.09
83653,20.88,60.12
83654,25.2,55.8
83655,26.37,54.63
83656,34.47,46.53
83657,12.96,68.04
83658,41.85,39.15
83659,62.91,18.09
83660,0,81
83661,0,81
83662,10.71,70.29
83663,7.74,73.26
83664,26.46,54.54
83665,58.86,22.14
83666,29.88,51.12
83667,61.11,19.89
83668,34.92,46.08
83669,69.21,11.79
83670,74.61,6.39
83671,59.94,21.06
83672,61.38,19.62
83673,50.58,30.42
83674,53.1,27.9
83675,17.1,63.9
83676,11.43,69.57
83677,30.51,50.49
83678,51.93,29.07
83679,10.98,70.02
83680,30.51,50.49
83681,14.67,66.33
83682,28.89,52.11
83683,64.26,16.74
83684,65.88,15.12
83685,29.07,51.93
83686,22.41,58.59
83687,26.01,54.99
83688,33.3,47.7
83689,68.4,12.6
83690,13.77,67.23
83691,42.93,38.07
83692,48.06,32.94
83693,24.57,56.43
83694,29.97,51.03
83695,21.51,59.49
83696,35.55,45.45
83697,43.02,37.98
83698,19.62,61.38
83699,24.12,56.88
83700,22.05,58.95
83701,0,81
83702,11.97,69.03
83703,49.68,31.32
83704,61.56,19.44
83705,17.37,63.63
83706,8.55,72.45
83707,2.52,78.48
83708,25.2,55.8
83709,12.6,68.4
83710,27.18,53.82
83711,43.83,37.17
83712,20.79,60.21
83713,2.61,78.39
83714,0,81
83715,25.92,55.08
83716,43.65,37.35
83717,39.51,41.49
83718,32.94,48.06
83719,6.84,74.16
83720,22.59,58.41
83721,27.72,53.28
83722,33.39,47.61
83723,36.09,44.91
83724,76.77,4.23
83725,76.68,4.31999999999999
83726,63.99,17.01
83727,69.66,11.34
83728,35.19,45.81
83729,61.02,19.98
83730,66.15,14.85
83731,68.4,12.6
83732,54.27,26.73
83733,67.59,13.41
83734,58.41,22.59
83735,27.45,53.55
83736,24.21,56.79
83737,19.62,61.38
83738,37.35,43.65
83739,34.74,46.26
83740,13.32,67.68
83741,12.96,68.04
83742,0,81
83743,15.39,65.61
83744,3.87,77.13
83745,40.68,40.32
83746,10.89,70.11
83747,9,72
83748,21.42,59.58
83749,39.42,41.58
83750,0,81
83751,13.23,67.77
83752,9.45,71.55
83753,26.55,54.45
83754,19.35,61.65
83755,6.84,74.16
83756,9.36,71.64
83757,20.07,60.93
83758,3.69,77.31
83759,21.6,59.4
83760,16.74,64.26
83761,22.86,58.14
83762,36.27,44.73
83763,32.49,48.51
83764,34.47,46.53
83765,70.29,10.71
83766,30.69,50.31
83767,7.74,73.26
83768,29.88,51.12
83769,9,72
83770,18.27,62.73
83771,15.66,65.34
83772,13.05,67.95
83773,26.82,54.18
83774,43.02,37.98
83775,44.28,36.72
83776,48.51,32.49
83777,31.59,49.41
83778,43.56,37.44
83779,26.37,54.63
83780,35.55,45.45
83781,8.55,72.45
83782,0,81
83783,0,81
83784,6.93,74.07
83785,44.73,36.27
83786,41.22,39.78
83787,22.05,58.95
83788,23.76,57.24
83789,34.38,46.62
83790,10.44,70.56
83791,19.89,61.11
83792,16.65,64.35
83793,30.78,50.22
83794,24.57,56.43
83795,38.79,42.21
83796,22.41,58.59
83797,28.53,52.47
83798,48.69,32.31
83799,48.42,32.58
83800,37.62,43.38
83801,45.63,35.37
83802,11.25,69.75
83803,16.65,64.35
83804,13.5,67.5
83805,9.45,71.55
83806,0,81
83807,0,81
83808,0,81
83809,19.71,61.29
83810,13.14,67.86
83811,18.81,62.19
83812,25.29,55.71
83813,31.14,49.86
83814,35.55,45.45
83815,18.18,62.82
83816,9.99,71.01
83817,30.78,50.22
83818,35.64,45.36
83819,5.4,75.6
83820,2.16,78.84
83821,18.18,62.82
83822,53.19,27.81
83823,33.39,47.61
83824,40.14,40.86
83825,70.92,10.08
83826,56.88,24.12
83827,32.31,48.69
83828,6.48,74.52
83829,45.45,35.55
83830,58.14,22.86
83831,14.85,66.15
83832,22.59,58.41
83833,35.55,45.45
83834,16.2,64.8
83835,11.34,69.66
83836,57.42,23.58
83837,36.81,44.19
83838,43.11,37.89
83839,45.9,35.1
83840,16.92,64.08
83841,79.11,1.88999999999999
83842,78.84,2.16
83843,78.93,2.06999999999999
83844,77.76,3.24000000000001
83845,56.52,24.48
83846,47.43,33.57
83847,7.92,73.08
83848,3.06,77.94
83849,12.6,68.4
83850,35.37,45.63
83851,33.12,47.88
83852,33.03,47.97
83853,43.83,37.17
83854,59.67,21.33
83855,21.87,59.13
83856,12.87,68.13
83857,13.86,67.14
83858,11.61,69.39
83859,5.85,75.15
83860,32.67,48.33
83861,60.21,20.79
83862,50.13,30.87
83863,51.57,29.43
83864,55.8,25.2
83865,70.56,10.44
83866,55.26,25.74
83867,43.74,37.26
83868,59.67,21.33
83869,63.36,17.64
83870,35.91,45.09
83871,56.79,24.21
83872,40.23,40.77
83873,61.02,19.98
83874,59.49,21.51
83875,75.33,5.67
83876,75.87,5.13000000000001
83877,77.13,3.87
83878,78.84,2.16
83879,78.39,2.61
83880,76.77,4.23
83881,61.47,19.53
83882,42.57,38.43
83883,80.46,0.539999999999992
83884,76.5,4.5
83885,55.53,25.47
83886,51.66,29.34
83887,49.23,31.77
83888,52.65,28.35
83889,53.28,27.72
83890,34.56,46.44
83891,23.04,57.96
83892,19.89,61.11
83893,60.48,20.52
83894,60.21,20.79
83895,73.8,7.19999999999999
83896,42.57,38.43
83897,44.55,36.45
83898,44.28,36.72
83899,29.7,51.3
83900,17.19,63.81
83901,78.84,2.16000000000001
83902,69.66,11.34
83903,47.88,33.12
83904,75.78,5.22
83905,22.59,58.41
83906,17.37,63.63
83907,40.41,40.59
83908,63,18
83909,35.55,45.45
83910,10.71,70.29
83911,0,81
83912,69.93,11.07
83913,41.04,39.96
83914,6.84,74.16
83915,31.86,49.14
83916,44.91,36.09
83917,53.82,27.18
83918,72,9
83919,71.55,9.44999999999999
83920,59.4,21.6
83921,62.91,18.09
83922,58.59,22.41
83923,80.28,0.719999999999999
83924,80.64,0.359999999999999
83925,80.64,0.359999999999999
83926,35.73,45.27
83927,0,81
83928,0,81
83929,26.73,54.27
83930,51.66,29.34
83931,30.24,50.76
83932,6.57,74.43
83933,24.12,56.88
83934,11.61,69.39
83935,53.28,27.72
83936,44.82,36.18
83937,12.87,68.13
83938,0,81
83939,43.38,37.62
83940,48.42,32.58
83941,32.49,48.51
83942,9,72
83943,9,72
83944,11.07,69.93
83945,2.52,78.48
83946,8.82,72.18
83947,23.85,57.15
83948,9,72
83949,13.5,67.5
83950,45,36
83951,29.43,51.57
83952,34.92,46.08
83953,0,81
83954,35.55,45.45
83955,62.01,18.99
83956,22.14,58.86
83957,66.6,14.4
83958,61.56,19.44
83959,14.76,66.24
83960,54.9,26.1
83961,60.66,20.34
83962,58.05,22.95
83963,74.34,6.66
83964,72.81,8.19
83965,80.46,0.540000000000006
83966,79.11,1.89
83967,78.12,2.88
83968,71.28,9.72
83969,80.64,0.360000000000014
83970,79.11,1.89
83971,76.5,4.5
83972,73.98,7.02
83973,71.91,9.09
83974,80.55,0.450000000000003
83975,80.19,0.810000000000002
83976,80.64,0.359999999999999
83977,80.82,0.180000000000007
83978,21.24,59.76
83979,54.54,26.46
83980,79.29,1.70999999999999
83981,71.55,9.45
83982,42.39,38.61
83983,71.28,9.72
83984,79.29,1.71000000000001
83985,68.85,12.15
83986,76.68,4.31999999999999
83987,70.83,10.17
83988,77.04,3.95999999999999
83989,72.9,8.09999999999999
83990,53.91,27.09
83991,60.84,20.16
83992,68.49,12.51
83993,77.04,3.95999999999999
83994,79.2,1.8
83995,79.47,1.53
83996,80.01,0.990000000000009
83997,79.65,1.34999999999999
83998,76.86,4.14
83999,80.19,0.810000000000002
84000,62.55,18.45
84001,80.19,0.810000000000002
84002,80.37,0.629999999999995
84003,79.74,1.25999999999999
84004,62.1,18.9
84005,79.74,1.25999999999999
84006,71.64,9.36
84007,80.91,0.0900000000000034
84008,80.37,0.629999999999995
84009,61.92,19.08
84010,80.46,0.539999999999992
84011,80.1,0.900000000000006
84012,28.53,52.47
84013,60.84,20.16
84014,44.01,36.99
84015,42.21,38.79
84016,45,36
84017,79.65,1.34999999999999
84018,80.01,0.990000000000009
84019,71.64,9.36
84020,78.75,2.25
84021,9.99,71.01
84022,24.93,56.07
84023,71.37,9.63
84024,68.85,12.15
84025,75.6,5.40000000000001
84026,64.62,16.38
84027,71.73,9.27
84028,52.11,28.89
84029,68.76,12.24
84030,50.31,30.69
84031,41.22,39.78
84032,16.38,64.62
84033,36.81,44.19
84034,18.18,62.82
84035,34.2,46.8
84036,0,81
84037,0,81
84038,0,81
84039,8.91,72.09
84040,23.31,57.69
84041,18,63
84042,8.55,72.45
84043,25.2,55.8
84044,31.05,49.95
84045,8.46,72.54
84046,43.92,37.08
84047,79.65,1.35000000000001
84048,79.92,1.08
84049,30.15,50.85
84050,22.59,58.41
84051,35.19,45.81
84052,67.32,13.68
84053,77.49,3.50999999999999
84054,79.65,1.34999999999999
84055,44.46,36.54
84056,0,81
84057,0,81
84058,0,81
84059,0,81
84060,0,81
84061,0,81
84062,0,81
84063,25.74,55.26
84064,67.14,13.86
84065,38.25,42.75
84137,0,81
84138,62.37,18.63
84139,15.75,65.25
84140,0,81
84141,7.29,73.71
84142,5.04,75.96
84143,0,81
84144,20.97,60.03
84145,28.08,52.92
84146,42.12,38.88
84147,46.53,34.47
84148,41.94,39.06
84149,54.09,26.91
84150,10.62,70.38
84151,53.46,27.54
84152,60.03,20.97
84153,32.49,48.51
84154,40.68,40.32
84155,22.41,58.59
84156,9.54,71.46
84157,27,54
84158,24.3,56.7
84159,31.05,49.95
84160,46.44,34.56
84161,58.86,22.14
84162,59.49,21.51
84163,22.41,58.59
84164,21.96,59.04
84165,0,81
84166,20.07,60.93
84167,8.91,72.09
84168,13.14,67.86
84169,37.26,43.74
84170,13.14,67.86
84171,29.43,51.57
84172,42.39,38.61
84173,20.43,60.57
84174,31.32,49.68
84175,36.9,44.1
84176,32.13,48.87
84177,25.29,55.71
84178,38.79,42.21
84179,33.93,47.07
84180,55.62,25.38
84181,21.33,59.67
84182,42.3,38.7
84183,25.92,55.08
84184,15.93,65.07
84185,21.42,59.58
84186,18.27,62.73
84187,23.85,57.15
84188,46.8,34.2
84189,44.91,36.09
84190,67.95,13.05
84191,15.48,65.52
84192,0,81
84193,16.11,64.89
84194,12.69,68.31
84195,17.64,63.36
84196,0,81
84197,8.46,72.54
84198,0,81
84199,0,81
84200,0,81
84201,9.9,71.1
84202,25.92,55.08
84203,16.38,64.62
84204,21.69,59.31
84205,16.65,64.35
84206,15.3,65.7
84207,8.46,72.54
84208,19.53,61.47
84209,13.14,67.86
84210,19.17,61.83
84211,17.55,63.45
84212,46.44,34.56
84213,18.81,62.19
84214,35.46,45.54
84215,46.53,34.47
84216,18.36,62.64
84217,34.65,46.35
84218,39.15,41.85
84219,26.01,54.99
84220,39.15,41.85
84221,29.61,51.39
84222,24.84,56.16
84223,8.91,72.09
84224,18,63
84225,2.88,78.12
84226,0,81
84227,4.05,76.95
84228,0,81
84229,7.02,73.98
84230,4.95,76.05
84231,9,72
84232,0,81
84233,27.54,53.46
84234,25.02,55.98
84235,21.69,59.31
84236,0,81
84237,0,81
84238,17.01,63.99
84239,13.32,67.68
84240,8.64,72.36
84241,3.96,77.04
84242,9,72
84243,0,81
84244,0,81
84245,9,72
84246,16.92,64.08
84247,11.52,69.48
84248,0,81
84249,1.98,79.02
84250,14.67,66.33
84251,32.31,48.69
84252,21.96,59.04
84253,51.66,29.34
84254,44.64,36.36
84255,45.81,35.19
84256,58.05,22.95
84257,32.85,48.15
84258,43.38,37.62
84259,58.59,22.41
84260,57.78,23.22
84261,27.63,53.37
84262,28.44,52.56
84263,32.31,48.69
84264,24.57,56.43
84265,8.82,72.18
84266,8.19,72.81
84267,24.48,56.52
84268,23.4,57.6
84269,21.51,59.49
84270,19.89,61.11
84271,32.49,48.51
84272,30.78,50.22
84273,4.59,76.41
84274,32.4,48.6
84275,30.42,50.58
84276,22.41,58.59
84277,11.88,69.12
84278,16.02,64.98
84279,30.33,50.67
84280,26.37,54.63
84281,26.82,54.18
84282,27.81,53.19
84283,9,72
84284,15.93,65.07
84285,23.13,57.87
84286,7.38,73.62
84287,8.64,72.36
84288,23.13,57.87
84289,22.14,58.86
84290,35.28,45.72
84291,19.44,61.56
84292,22.86,58.14
84293,65.43,15.57
84294,42.03,38.97
84295,48.96,32.04
84296,42.21,38.79
84297,59.22,21.78
84298,14.31,66.69
84299,30.15,50.85
84300,30.42,50.58
84301,28.17,52.83
84302,53.64,27.36
84303,43.56,37.44
84304,35.28,45.72
84305,46.26,34.74
84306,30.69,50.31
84307,45.54,35.46
84308,66.51,14.49
84309,35.28,45.72
84310,5.22,75.78
84311,34.92,46.08
84312,41.13,39.87
84313,19.98,61.02
84314,31.5,49.5
84315,52.83,28.17
84316,65.34,15.66
84317,45.54,35.46
84318,35.28,45.72
84319,31.23,49.77
84320,29.34,51.66
84321,29.61,51.39
84322,8.55,72.45
84323,29.34,51.66
84324,27.27,53.73
84325,17.64,63.36
84326,49.41,31.59
84327,64.44,16.56
84328,47.34,33.66
84329,46.71,34.29
84330,36.36,44.64
84331,8.91,72.09
84332,27.99,53.01
84333,15.3,65.7
84334,28.53,52.47
84335,25.92,55.08
84336,13.23,67.77
84337,46.62,34.38
84338,19.98,61.02
84339,35.82,45.18
84340,58.86,22.14
84341,26.55,54.45
84342,28.44,52.56
84343,45.27,35.73
84344,47.97,33.03
84345,78.03,2.97
84346,40.95,40.05
84347,77.22,3.78000000000002
84348,70.38,10.62
84349,46.26,34.74
84350,35.64,45.36
84351,59.58,21.42
84352,61.38,19.62
84353,57.33,23.67
84354,62.46,18.54
84355,60.39,20.61
84356,62.37,18.63
84357,64.08,16.92
84358,47.07,33.93
84359,29.61,51.39
84360,27.27,53.73
84361,30.42,50.58
84362,43.83,37.17
84363,29.61,51.39
84364,0,81
84365,8.64,72.36
84366,8.01,72.99
84367,22.23,58.77
84368,8.55,72.45
84369,39.96,41.04
84370,0,81
84371,12.33,68.67
84372,0,81
84373,0,81
84374,5.76,75.24
84375,17.37,63.63
84376,13.68,67.32
84377,17.19,63.81
84378,22.86,58.14
84379,0,81
84380,18,63
84381,7.02,73.98
84382,21.87,59.13
84383,26.1,54.9
84384,4.86,76.14
84385,3.96,77.04
84386,13.77,67.23
84387,28.35,52.65
84388,62.37,18.63
84389,9,72
84390,13.23,67.77
84391,0,81
84392,8.91,72.09
84393,13.77,67.23
84394,11.52,69.48
84395,32.94,48.06
84396,26.64,54.36
84397,40.77,40.23
84398,64.08,16.92
84399,36.45,44.55
84400,35.37,45.63
84401,25.92,55.08
84402,47.52,33.48
84403,22.5,58.5
84404,30.24,50.76
84405,32.58,48.42
84406,6.3,74.7
84407,17.55,63.45
84408,13.95,67.05
84409,48.51,32.49
84410,8.55,72.45
84411,28.53,52.47
84412,53.28,27.72
84413,17.01,63.99
84414,15.3,65.7
84415,17.55,63.45
84416,4.32,76.68
84417,34.29,46.71
84418,53.19,27.81
84419,49.86,31.14
84420,35.46,45.54
84421,41.58,39.42
84422,26.01,54.99
84423,23.31,57.69
84424,42.93,38.07
84425,22.77,58.23
84426,17.01,63.99
84427,7.65,73.35
84428,3.96,77.04
84429,0,81
84430,10.44,70.56
84431,0,81
84432,0,81
84433,6.75,74.25
84434,45.63,35.37
84435,14.49,66.51
84436,9.9,71.1
84437,15.21,65.79
84438,8.73,72.27
84439,13.05,67.95
84440,18.99,62.01
84441,39.69,41.31
84442,8.73,72.27
84443,30.6,50.4
84444,43.83,37.17
84445,45,36
84446,56.43,24.57
84447,78.66,2.33999999999999
84448,68.58,12.42
84449,15.66,65.34
84450,26.46,54.54
84451,17.01,63.99
84452,29.61,51.39
84453,8.73,72.27
84454,22.32,58.68
84455,25.65,55.35
84456,50.4,30.6
84457,22.59,58.41
84458,28.35,52.65
84459,48.06,32.94
84460,43.29,37.71
84461,49.23,31.77
84462,35.73,45.27
84463,0,81
84464,56.61,24.39
84465,78.3,2.69999999999999
84466,79.2,1.8
84467,77.4,3.59999999999999
84468,50.58,30.42
84469,16.83,64.17
84470,9.27,71.73
84471,28.89,52.11
84472,0,81
84473,38.34,42.66
84474,63.09,17.91
84475,41.94,39.06
84476,0,81
84477,14.85,66.15
84478,22.05,58.95
84479,34.92,46.08
84480,5.67,75.33
84481,29.52,51.48
84482,8.64,72.36
84483,17.46,63.54
84484,70.47,10.53
84485,69.3,11.7
84486,25.92,55.08
84487,48.6,32.4
84488,51.21,29.79
84489,77.22,3.78
84490,76.95,4.05000000000001
84491,72,9
84492,42.84,38.16
84493,5.94,75.06
84494,32.04,48.96
84495,56.25,24.75
84496,63.72,17.28
84497,64.44,16.56
84498,76.14,4.86
84499,77.31,3.69000000000001
84500,78.84,2.16
84501,74.88,6.12
84502,78.3,2.7
84503,78.66,2.34
84504,21.96,59.04
84505,60.84,20.16
84506,76.86,4.13999999999999
84507,79.02,1.98
84508,77.85,3.14999999999999
84509,53.37,27.63
84510,23.76,57.24
84511,30.33,50.67
84512,46.62,34.38
84513,79.02,1.98
84514,62.91,18.09
84515,42.12,38.88
84516,26.91,54.09
84517,42.12,38.88
84518,57.33,23.67
84519,55.89,25.11
84520,31.14,49.86
84521,33.66,47.34
84522,34.83,46.17
84523,14.31,66.69
84524,71.01,9.99000000000001
84525,79.11,1.88999999999999
84526,78.57,2.42999999999999
84527,42.66,38.34
84528,44.64,36.36
84529,4.41,76.59
84530,62.28,18.72
84531,80.82,0.180000000000007
84532,71.19,9.81
84533,9,72
84534,9,72
84535,45.36,35.64
84536,25.92,55.08
84537,31.32,49.68
84538,53.46,27.54
84539,18,63
84540,36,45
84541,71.01,9.99000000000001
84542,80.19,0.810000000000002
84543,71.64,9.36
84544,35.73,45.27
84545,62.55,18.45
84546,78.03,2.97
84547,43.56,37.44
84548,71.91,9.09
84549,27,54
84550,8.28,72.72
84551,17.01,63.99
84552,27,54
84553,14.94,66.06
84554,43.11,37.89
84555,17.28,63.72
84556,35.73,45.27
84557,30.78,50.22
84558,39.42,41.58
84559,20.25,60.75
84560,18.63,62.37
84561,9,72
84562,26.82,54.18
84563,38.43,42.57
84564,35.55,45.45
84565,18.18,62.82
84566,59.4,21.6
84567,61.65,19.35
84568,71.73,9.27
84569,43.2,37.8
84570,34.56,46.44
84571,13.68,67.32
84572,4.59,76.41
84573,47.16,33.84
84574,62.91,18.09
84575,72,9
84576,8.1,72.9
84577,8.73,72.27
84578,25.92,55.08
84579,33.12,47.88
84580,21.33,59.67
84581,28.71,52.29
84582,31.41,49.59
84583,75.33,5.67
84584,57.06,23.94
84585,43.47,37.53
84586,35.73,45.27
84587,28.26,52.74
84588,71.91,9.09
84589,49.05,31.95
84590,43.02,37.98
84591,48.24,32.76
84592,80.46,0.539999999999992
84593,80.01,0.990000000000009
84594,68.76,12.24
84595,54,27
84596,80.46,0.540000000000006
84597,71.64,9.36
84598,80.46,0.540000000000006
84599,53.73,27.27
84600,43.83,37.17
84601,22.14,58.86
84602,40.95,40.05
84603,56.34,24.66
84604,72,9
84605,41.76,39.24
84606,50.4,30.6
84607,80.82,0.180000000000007
84608,79.83,1.17
84609,71.1,9.90000000000001
84610,63.99,17.01
84611,80.55,0.450000000000003
84612,79.11,1.89
84613,61.56,19.44
84614,71.46,9.53999999999999
84615,80.37,0.629999999999995
84616,36.18,44.82
84617,79.02,1.97999999999999
84618,79.74,1.25999999999999
84619,79.29,1.71000000000001
84620,79.92,1.08
84621,80.19,0.810000000000002
84622,80.28,0.719999999999999
84623,70.83,10.17
84624,44.01,36.99
84625,80.55,0.450000000000003
84626,79.92,1.08
84627,80.1,0.899999999999991
84628,80.1,0.900000000000006
84629,80.28,0.719999999999999
84630,79.74,1.25999999999999
84631,80.37,0.629999999999995
84632,79.83,1.16999999999999
84633,80.01,0.990000000000009
84634,79.83,1.16999999999999
84635,52.2,28.8
84636,79.47,1.53
84637,65.97,15.03
84638,76.32,4.68000000000001
84639,71.28,9.72
84640,70.38,10.62
84641,71.1,9.90000000000001
84642,61.74,19.26
84643,22.68,58.32
84644,34.38,46.62
84645,62.01,18.99
84646,61.83,19.17
84647,79.65,1.35000000000001
84648,71.46,9.53999999999999
84649,71.19,9.80999999999999
84650,80.37,0.629999999999995
84651,77.58,3.42000000000002
84652,79.38,1.62
84653,79.83,1.17
84654,60.93,20.07
84655,4.59,76.41
84656,0,81
84657,16.65,64.35
84658,17.91,63.09
84659,0,81
84660,0,81
84661,17.73,63.27
84662,18,63
84663,62.19,18.81
84664,0,81
84665,41.13,39.87
84666,17.46,63.54
84667,8.82,72.18
84668,37.8,43.2
84669,72.18,8.82000000000001
84670,80.28,0.719999999999999
84671,61.29,19.71
84672,44.19,36.81
84673,34.56,46.44
84674,30.42,50.58
84675,46.35,34.65
84676,50.31,30.69
84677,70.02,10.98
84678,78.03,2.96999999999998
84679,31.41,49.59
84680,16.92,64.08
84681,0,81
84682,8.64,72.36
84683,0,81
84684,16.47,64.53
84685,0,81
84686,33.39,47.61
84687,70.29,10.71
84688,38.07,42.93
84689,29.7,51.3
84690,0,81
84760,16.56,64.44
84761,25.29,55.71
84762,17.37,63.63
84763,0,81
84764,22.05,58.95
84765,8.55,72.45
84766,3.6,77.4
84767,5.94,75.06
84768,28.71,52.29
84769,38.79,42.21
84770,41.94,39.06
84771,0,81
84772,23.49,57.51
84773,20.79,60.21
84774,48.06,32.94
84775,38.52,42.48
84776,25.47,55.53
84777,25.47,55.53
84778,24.66,56.34
84779,29.16,51.84
84780,27.72,53.28
84781,6.39,74.61
84782,5.31,75.69
84783,6.93,74.07
84784,2.97,78.03
84785,27.09,53.91
84786,60.75,20.25
84787,3.6,77.4
84788,0,81
84789,8.46,72.54
84790,2.61,78.39
84791,16.74,64.26
84792,15.75,65.25
84793,28.62,52.38
84794,7.2,73.8
84795,17.28,63.72
84796,30.51,50.49
84797,55.8,25.2
84798,39.6,41.4
84799,23.49,57.51
84800,43.47,37.53
84801,24.57,56.43
84802,26.82,54.18
84803,4.59,76.41
84804,27.81,53.19
84805,0,81
84806,27.99,53.01
84807,31.41,49.59
84808,24.93,56.07
84809,21.96,59.04
84810,29.43,51.57
84811,36.45,44.55
84812,18.54,62.46
84813,8.82,72.18
84814,26.64,54.36
84815,75.96,5.04000000000001
84816,38.07,42.93
84817,6.39,74.61
84818,9,72
84819,0,81
84820,0,81
84821,15.12,65.88
84822,18,63
84823,0,81
84824,11.7,69.3
84825,7.74,73.26
84826,13.95,67.05
84827,8.46,72.54
84828,17.73,63.27
84829,8.37,72.63
84830,0,81
84831,16.2,64.8
84832,13.05,67.95
84833,41.67,39.33
84834,30.69,50.31
84835,9,72
84836,38.52,42.48
84837,49.86,31.14
84838,31.95,49.05
84839,46.8,34.2
84840,8.19,72.81
84841,26.37,54.63
84842,38.61,42.39
84843,51.93,29.07
84844,17.91,63.09
84845,0,81
84846,0,81
84847,0,81
84848,0,81
84849,0,81
84850,14.58,66.42
84851,22.05,58.95
84852,6.3,74.7
84853,2.34,78.66
84854,0,81
84855,7.02,73.98
84856,2.61,78.39
84857,28.71,52.29
84858,15.03,65.97
84859,15.39,65.61
84860,16.38,64.62
84861,35.82,45.18
84862,42.12,38.88
84863,0,81
84864,18,63
84865,9,72
84866,9,72
84867,16.29,64.71
84868,27,54
84869,20.52,60.48
84870,25.92,55.08
84871,0,81
84872,0,81
84873,0,81
84874,29.79,51.21
84875,42.66,38.34
84876,4.5,76.5
84877,23.4,57.6
84878,29.07,51.93
84879,15.66,65.34
84880,17.46,63.54
84881,14.85,66.15
84882,39.87,41.13
84883,45.18,35.82
84884,10.35,70.65
84885,17.37,63.63
84886,33.84,47.16
84887,54.36,26.64
84888,47.61,33.39
84889,45.09,35.91
84890,59.22,21.78
84891,32.04,48.96
84892,34.65,46.35
84893,17.91,63.09
84894,11.43,69.57
84895,28.8,52.2
84896,14.76,66.24
84897,31.86,49.14
84898,19.08,61.92
84899,0,81
84900,32.04,48.96
84901,10.8,70.2
84902,24.75,56.25
84903,47.61,33.39
84904,21.51,59.49
84905,22.32,58.68
84906,20.43,60.57
84907,21.69,59.31
84908,20.25,60.75
84909,28.89,52.11
84910,23.67,57.33
84911,25.11,55.89
84912,17.55,63.45
84913,46.35,34.65
84914,16.47,64.53
84915,22.41,58.59
84916,41.85,39.15
84917,73.53,7.47
84918,53.19,27.81
84919,42.12,38.88
84920,47.43,33.57
84921,33.03,47.97
84922,54.54,26.46
84923,52.83,28.17
84924,25.92,55.08
84925,8.73,72.27
84926,20.16,60.84
84927,20.43,60.57
84928,50.94,30.06
84929,53.73,27.27
84930,22.14,58.86
84931,64.98,16.02
84932,14.04,66.96
84933,20.61,60.39
84934,16.11,64.89
84935,66.33,14.67
84936,28.44,52.56
84937,31.41,49.59
84938,52.38,28.62
84939,29.7,51.3
84940,41.58,39.42
84941,34.83,46.17
84942,31.86,49.14
84943,18.27,62.73
84944,63,18
84945,46.26,34.74
84946,72.36,8.64
84947,77.4,3.59999999999999
84948,26.1,54.9
84949,48.51,32.49
84950,62.64,18.36
84951,17.37,63.63
84952,56.52,24.48
84953,32.94,48.06
84954,31.77,49.23
84955,14.13,66.87
84956,39.87,41.13
84957,47.97,33.03
84958,47.88,33.12
84959,9.45,71.55
84960,54.99,26.01
84961,60.93,20.07
84962,60.48,20.52
84963,28.8,52.2
84964,42.03,38.97
84965,61.92,19.08
84966,26.64,54.36
84967,36.9,44.1
84968,69.3,11.7
84969,25.83,55.17
84970,43.47,37.53
84971,77.94,3.06
84972,53.19,27.81
84973,17.55,63.45
84974,59.49,21.51
84975,26.1,54.9
84976,70.65,10.35
84977,77.4,3.59999999999999
84978,47.25,33.75
84979,41.76,39.24
84980,8.91,72.09
84981,17.73,63.27
84982,0,81
84983,20.52,60.48
84984,28.89,52.11
84985,44.55,36.45
84986,69.39,11.61
84987,12.51,68.49
84988,17.82,63.18
84989,19.89,61.11
84990,12.69,68.31
84991,22.5,58.5
84992,21.87,59.13
84993,19.44,61.56
84994,34.92,46.08
84995,6.84,74.16
84996,12.78,68.22
84997,5.22,75.78
84998,35.91,45.09
84999,45.72,35.28
85000,0,81
85001,3.78,77.22
85002,13.59,67.41
85003,17.55,63.45
85004,10.89,70.11
85005,8.46,72.54
85006,17.91,63.09
85007,29.52,51.48
85008,27,54
85009,36.09,44.91
85010,51.93,29.07
85011,41.22,39.78
85012,47.88,33.12
85013,0,81
85014,0,81
85015,0,81
85016,10.35,70.65
85017,8.73,72.27
85018,28.53,52.47
85019,21.24,59.76
85020,8.19,72.81
85021,35.19,45.81
85022,17.64,63.36
85023,40.23,40.77
85024,24.21,56.79
85025,50.94,30.06
85026,28.35,52.65
85027,46.62,34.38
85028,39.24,41.76
85029,18,63
85030,19.35,61.65
85031,16.29,64.71
85032,13.5,67.5
85033,12.96,68.04
85034,31.59,49.41
85035,17.82,63.18
85036,8.55,72.45
85037,20.16,60.84
85038,8.55,72.45
85039,15.3,65.7
85040,40.41,40.59
85041,26.1,54.9
85042,38.16,42.84
85043,39.42,41.58
85044,29.79,51.21
85045,0,81
85046,17.55,63.45
85047,20.88,60.12
85048,42.39,38.61
85049,45.18,35.82
85050,8.55,72.45
85051,6.03,74.97
85052,5.4,75.6
85053,13.14,67.86
85054,18.45,62.55
85055,4.23,76.77
85056,20.61,60.39
85057,35.19,45.81
85058,30.51,50.49
85059,12.87,68.13
